AircraftId,Date,DayOfTheWeek,AircraftType,Origin,Destination,DepartureAEST,DepartureHour,ArrivalAEST,Duration
FD489,8/07/2022,Friday,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),8:04 AM,8,9:06 AM,62
FD534,7/07/2022,Thursday,PC12,Mount Gambier (MGB / YMTG),Yorketown (YYOR),6:38 PM,18,7:40 PM,62
FD596,5/07/2022,Tuesday,PC12,Mount Gambier (MGB / YMTG),Adelaide Int'l (ADL / YPAD),8:33 PM,20,9:35 PM,62
FD601,14/07/2022,Thursday,PC12,Southern Cross (SQC / YSCR),Jandakot (JAD / YPJT),2:29 AM,2,3:31 AM,62
FD602,9/07/2022,Saturday,PC12,Albany (ALH / YABA),Jandakot (JAD / YPJT),1:31 AM,1,2:33 AM,62
FD849,4/07/2022,Monday,PC12,Kintore (YKNT),Papunya (YPAY),11:14 PM,23,12:16 AM,62
FD248,15/07/2022,Friday,BE20,Adelaide Int'l (ADL / YPAD),Broken Hill (BHQ / YBHI),9:43 PM,21,10:46 PM,63
FD416,8/07/2022,Friday,BE20,Mount Isa (ISA / YBMA),Mornington Island (ONG / YMTI),8:28 PM,20,9:31 PM,63
FD416,5/07/2022,Tuesday,BE20,Normanton (YNTN),Mount Isa (ISA / YBMA),2:36 AM,2,3:39 AM,63
FD423,5/07/2022,Tuesday,B350,Townsville Int'l / RAAF (TSV / YBTL),Richmond (RCM / YRMD),2:28 PM,14,3:31 PM,63
FD425,16/07/2022,Saturday,BE20,Brisbane (BNE / YBBN),Gladstone (GLT / YGLA),10:54 AM,10,11:57 AM,63
FD425,16/07/2022,Saturday,BE20,Gladstone (GLT / YGLA),Brisbane (BNE / YBBN),1:53 AM,1,2:56 AM,63
FD456,5/07/2022,Tuesday,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),12:48 PM,12,1:51 PM,63
FD456,11/07/2022,Monday,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),10:51 PM,22,11:54 PM,63
FD478,13/07/2022,Wednesday,BE20,Blackall (BKQ / YBCK),Rockhampton (ROK / YBRK),7:40 PM,19,8:43 PM,63
FD489,17/07/2022,Sunday,BE20,Cairns Int'l (CNS / YBCS),Kowanyama (KWM / YKOW),9:24 AM,9,10:27 AM,63
FD602,9/07/2022,Saturday,PC12,Geraldton (GET / YGEL),Jandakot (JAD / YPJT),4:19 PM,16,5:22 PM,63
FD607,11/07/2022,Monday,PC12,Nullagine (YNUL),Eliwana (WHB / YEWA),11:25 PM,23,12:28 AM,63
FD624J,4/07/2022,Monday,PC24,Broome Int'l (BME / YBRM),Karratha (KTA / YPKA),10:06 PM,22,11:09 PM,63
FD624J,10/07/2022,Sunday,PC24,Broome Int'l (BME / YBRM),Karratha (KTA / YPKA),5:53 PM,17,6:56 PM,63
FD874,6/07/2022,Wednesday,PC12,Darwin Int'l / RAAF (DRW / YPDN),Snake Bay (SNB / YSNK),7:44 PM,19,8:47 PM,63
FD425,15/07/2022,Friday,BE20,Brisbane (BNE / YBBN),Gladstone (GLT / YGLA),10:25 PM,22,11:29 PM,64
FD427,17/07/2022,Sunday,B350,Brisbane (BNE / YBBN),Thangool (THG / YTNG),6:36 AM,6,7:40 AM,64
FD456,7/07/2022,Thursday,BE20,Brisbane (BNE / YBBN),Roma (RMA / YROM),8:11 AM,8,9:15 AM,64
FD489,15/07/2022,Friday,BE20,Cairns Int'l (CNS / YBCS),Kowanyama (KWM / YKOW),7:31 PM,19,8:35 PM,64
FD602,18/07/2022,Monday,PC12,Geraldton (GET / YGEL),Jandakot (JAD / YPJT),3:57 PM,15,5:01 PM,64
FD607,5/07/2022,Tuesday,PC12,Broome Int'l (BME / YBRM),Mount Barnet (YBAN),3:43 PM,15,4:47 PM,64
FD624J,16/07/2022,Saturday,PC24,Broome Int'l (BME / YBRM),Karratha (KTA / YPKA),11:47 PM,23,12:51 AM,64
FD849,10/07/2022,Sunday,PC12,Alice Springs (ASP / YBAS),Marla (YALA),8:00 AM,8,9:04 AM,64
FD248,14/07/2022,Thursday,BE20,Broken Hill (BHQ / YBHI),Adelaide Int'l (ADL / YPAD),2:51 PM,14,3:56 PM,65
FD416,5/07/2022,Tuesday,BE20,Normanton (YNTN),Mount Isa (ISA / YBMA),11:41 AM,11,12:46 PM,65
FD427,15/07/2022,Friday,B350,Gladstone (GLT / YGLA),Brisbane (BNE / YBBN),12:59 AM,0,2:04 AM,65
FD449,17/07/2022,Sunday,B350,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),11:28 AM,11,12:33 PM,65
FD456,11/07/2022,Monday,BE20,Roma (RMA / YROM),Brisbane (BNE / YBBN),4:20 AM,4,5:25 AM,65
FD467,7/07/2022,Thursday,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),1:15 PM,13,2:20 PM,65
FD480,10/07/2022,Sunday,B350,Townsville Int'l / RAAF (TSV / YBTL),Cooktown (CTN / YCKN),2:05 PM,14,3:10 PM,65
FD534,15/07/2022,Friday,PC12,Mount Gambier (MGB / YMTG),Adelaide Int'l (ADL / YPAD),12:32 PM,12,1:37 PM,65
FD538,17/07/2022,Sunday,PC12,Mount Gambier (MGB / YMTG),Adelaide Int'l (ADL / YPAD),12:43 PM,12,1:48 PM,65
FD617,8/07/2022,Friday,PC12,Albany (ALH / YABA),Jandakot (JAD / YPJT),4:44 PM,16,5:49 PM,65
FD619,16/07/2022,Saturday,PC12,Esperance (EPR / YESP),Albany (ALH / YABA),1:36 PM,13,2:41 PM,65
FD629,17/07/2022,Sunday,PC12,Mornington Stn (YMNT),Broome Int'l (BME / YBRM),3:46 PM,15,4:51 PM,65
AM273,10/07/2022,Sunday,B350,Sydney (SYD / YSSY),Moree (MRZ / YMOR),1:19 PM,13,2:25 PM,66
FD278,16/07/2022,Saturday,BE20,Adelaide Int'l (ADL / YPAD),Broken Hill (BHQ / YBHI),2:01 AM,2,3:07 AM,66
FD449,8/07/2022,Friday,B350,Blackall (BKQ / YBCK),Rockhampton (ROK / YBRK),2:16 AM,2,3:22 AM,66
FD449,7/07/2022,Thursday,B350,Maryborough (MBH / YMYB),Goondiwindi (GOO / YGDI),12:51 PM,12,1:57 PM,66
FD456,7/07/2022,Thursday,BE20,Blackall (BKQ / YBCK),Rockhampton (ROK / YBRK),11:23 PM,23,12:29 AM,66
FD456,8/07/2022,Friday,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),1:54 AM,1,3:00 AM,66
FD478,16/07/2022,Saturday,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),9:46 AM,9,10:52 AM,66
FD478,5/07/2022,Tuesday,BE20,Roma (RMA / YROM),Brisbane (BNE / YBBN),1:30 PM,13,2:36 PM,66
FD493,8/07/2022,Friday,BE20,Charleville (CTL / YBCV),Toowoomba (YTWB),7:49 PM,19,8:55 PM,66
FD493,11/07/2022,Monday,BE20,Charleville (CTL / YBCV),Toowoomba (YTWB),10:21 PM,22,11:27 PM,66
FD534,15/07/2022,Friday,PC12,Port Lincoln (PLO / YPLC),Ceduna (CED / YCDU),5:02 PM,17,6:08 PM,66
FD580,16/07/2022,Saturday,PC12,Ceduna (CED / YCDU),Adelaide Int'l (ADL / YPAD),11:57 AM,11,1:03 PM,66
FD580,11/07/2022,Monday,PC12,Yorketown (YYOR),Ceduna (CED / YCDU),3:49 PM,15,4:55 PM,66
FD602,6/07/2022,Wednesday,PC12,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),2:06 AM,2,3:12 AM,66
FD608,15/07/2022,Friday,PC12,Port Hedland Int'l (PHE / YPPD),Onslow (ONS / YOLW),10:06 AM,10,11:12 AM,66
FD619,13/07/2022,Wednesday,PC12,Meekatharra (MKR / YMEK),Paraburdoo (YPBO),4:04 PM,16,5:10 PM,66
FD629,4/07/2022,Monday,PC12,Jandakot (JAD / YPJT),Geraldton (GET / YGEL),1:03 AM,1,2:09 AM,66
FD630J,17/07/2022,Sunday,PC24,Kalgoorlie-Boulder (KGI / YPKG),Jandakot (JAD / YPJT),6:21 PM,18,7:27 PM,66
FD853,8/07/2022,Friday,PC12,Alice Springs (ASP / YBAS),Tennant Creek (TCA / YTNK),2:55 PM,14,4:01 PM,66
FD853,15/07/2022,Friday,PC12,Tennant Creek (TCA / YTNK),Alice Springs (ASP / YBAS),4:42 PM,16,5:48 PM,66
FD423,12/07/2022,Tuesday,B350,Townsville Int'l / RAAF (TSV / YBTL),Cooktown (CTN / YCKN),8:10 PM,20,9:17 PM,67
FD456,5/07/2022,Tuesday,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),4:35 AM,4,5:42 AM,67
FD456,14/07/2022,Thursday,BE20,Rockhampton (ROK / YBRK),Maroochydore/Sunshine Coast (MCY / YBSU),9:23 AM,9,10:30 AM,67
FD478,4/07/2022,Monday,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),2:56 PM,14,4:03 PM,67
FD480,11/07/2022,Monday,B350,Longreach (YLRE),Townsville Int'l / RAAF (TSV / YBTL),6:30 PM,18,7:37 PM,67
FD489,17/07/2022,Sunday,BE20,Kowanyama (KWM / YKOW),Cairns Int'l (CNS / YBCS),10:52 AM,10,11:59 AM,67
FD619,15/07/2022,Friday,PC12,Newman (ZNE / YNWN),Meekatharra (MKR / YMEK),8:10 PM,20,9:17 PM,67
FD849,4/07/2022,Monday,PC12,Alice Springs (ASP / YBAS),Kintore (YKNT),9:48 PM,21,10:55 PM,67
AM273,18/07/2022,Monday,B350,Sydney (SYD / YSSY),Albury (ABX / YMAY),7:52 AM,7,9:00 AM,68
FD427,10/07/2022,Sunday,B350,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),1:38 PM,13,2:46 PM,68
FD449,4/07/2022,Monday,B350,Rockhampton (ROK / YBRK),Rockhampton (ROK / YBRK),7:38 AM,7,8:46 AM,68
FD449,17/07/2022,Sunday,B350,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),4:46 PM,16,5:54 PM,68
FD456,10/07/2022,Sunday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),7:04 PM,19,8:12 PM,68
FD456,11/07/2022,Monday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),6:37 AM,6,7:45 AM,68
FD478,6/07/2022,Wednesday,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),11:06 AM,11,12:14 PM,68
FD493,14/07/2022,Thursday,BE20,Toowoomba (YTWB),Charleville (CTL / YBCV),11:03 PM,23,12:11 AM,68
FD602,15/07/2022,Friday,PC12,Geraldton (GET / YGEL),Jandakot (JAD / YPJT),12:14 PM,12,1:22 PM,68
FD849,18/07/2022,Monday,PC12,Tennant Creek (TCA / YTNK),Alice Springs (ASP / YBAS),3:18 PM,15,4:26 PM,68
FD853,15/07/2022,Friday,PC12,Alice Springs (ASP / YBAS),Tennant Creek (TCA / YTNK),9:03 AM,9,10:11 AM,68
FD278,11/07/2022,Monday,BE20,Broken Hill (BHQ / YBHI),Adelaide Int'l (ADL / YPAD),3:10 PM,15,4:19 PM,69
FD427,14/07/2022,Thursday,B350,Charleville (CTL / YBCV),Wellcamp Airport (WTB / YBWW),3:35 PM,15,4:44 PM,69
FD456,15/07/2022,Friday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),4:12 PM,16,5:21 PM,69
FD456,9/07/2022,Saturday,BE20,Longreach (YLRE),Rockhampton (ROK / YBRK),11:19 AM,11,12:28 PM,69
FD478,8/07/2022,Friday,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),8:00 PM,20,9:09 PM,69
FD489,6/07/2022,Wednesday,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),9:51 PM,21,11:00 PM,69
FD602,4/07/2022,Monday,PC12,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),11:47 PM,23,12:56 AM,69
FD607,18/07/2022,Monday,PC12,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),5:42 AM,5,6:51 AM,69
FD607,12/07/2022,Tuesday,PC12,Port Hedland Int'l (PHE / YPPD),Broome Int'l (BME / YBRM),2:39 AM,2,3:48 AM,69
FD607,12/07/2022,Tuesday,PC12,Port Hedland Int'l (PHE / YPPD),Broome Int'l (BME / YBRM),2:40 AM,2,3:49 AM,69
FD624J,8/07/2022,Friday,PC24,Newman (ZNE / YNWN),Fitzroy Crossing (FIZ / YFTZ),6:54 PM,18,8:03 PM,69
FD853,11/07/2022,Monday,PC12,Tennant Creek (TCA / YTNK),Alice Springs (ASP / YBAS),9:20 AM,9,10:29 AM,69
FD856,8/07/2022,Friday,PC12,Alice Springs (ASP / YBAS),Tennant Creek (TCA / YTNK),12:39 AM,0,1:48 AM,69
FD478,17/07/2022,Sunday,BE20,Toowoomba (YTWB),Rockhampton (ROK / YBRK),10:30 PM,22,11:40 PM,70
FD489,8/07/2022,Friday,BE20,Brisbane (BNE / YBBN),Roma (RMA / YROM),12:13 PM,12,1:23 PM,70
FD489,11/07/2022,Monday,BE20,Pormpuraaw (EDR / YPMP),Cairns Int'l (CNS / YBCS),8:40 PM,20,9:50 PM,70
FD602,5/07/2022,Tuesday,PC12,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),3:38 AM,3,4:48 AM,70
FD607,18/07/2022,Monday,PC12,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),1:40 PM,13,2:50 PM,70
FD607,9/07/2022,Saturday,PC12,Port Hedland Int'l (PHE / YPPD),Broome Int'l (BME / YBRM),5:55 PM,17,7:05 PM,70
FD619,16/07/2022,Saturday,PC12,Jandakot (JAD / YPJT),Esperance (EPR / YESP),11:33 AM,11,12:43 PM,70
FD629,17/07/2022,Sunday,PC12,Port Hedland Int'l (PHE / YPPD),Broome Int'l (BME / YBRM),3:03 AM,3,4:13 AM,70
FD449,11/07/2022,Monday,B350,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),1:36 PM,13,2:47 PM,71
FD478,15/07/2022,Friday,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),9:24 PM,21,10:35 PM,71
FD530,16/07/2022,Saturday,PC12,Ceduna (CED / YCDU),Adelaide Int'l (ADL / YPAD),8:31 PM,20,9:42 PM,71
FD601,7/07/2022,Thursday,PC12,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),4:12 AM,4,5:23 AM,71
FD602,18/07/2022,Monday,PC12,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),6:40 PM,18,7:51 PM,71
FD607,12/07/2022,Tuesday,PC12,Broome Int'l (BME / YBRM),Kalumburu (UBU / YKAL),3:16 PM,15,4:27 PM,71
FD607,16/07/2022,Saturday,PC12,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),3:44 PM,15,4:55 PM,71
FD849,13/07/2022,Wednesday,PC12,Mount Davies (YMDV),Alice Springs (ASP / YBAS),7:00 PM,19,8:11 PM,71
FD853,8/07/2022,Friday,PC12,Tennant Creek (TCA / YTNK),Alice Springs (ASP / YBAS),4:32 PM,16,5:43 PM,71
FD853,18/07/2022,Monday,PC12,Tennant Creek (TCA / YTNK),Alice Springs (ASP / YBAS),9:13 AM,9,10:24 AM,71
FD248,15/07/2022,Friday,BE20,Broken Hill (BHQ / YBHI),Adelaide Int'l (ADL / YPAD),4:37 PM,16,5:49 PM,72
FD278,15/07/2022,Friday,BE20,Broken Hill (BHQ / YBHI),Adelaide Int'l (ADL / YPAD),1:16 AM,1,2:28 AM,72
FD449,17/07/2022,Sunday,B350,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),2:00 PM,14,3:12 PM,72
FD449,9/07/2022,Saturday,B350,Emerald (EMD / YEML),Brisbane (BNE / YBBN),9:03 PM,21,10:15 PM,72
FD456,14/07/2022,Thursday,BE20,Longreach (YLRE),Rockhampton (ROK / YBRK),3:42 PM,15,4:54 PM,72
FD456,6/07/2022,Wednesday,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),2:29 PM,14,3:41 PM,72
FD456,16/07/2022,Saturday,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),11:56 AM,11,1:08 PM,72
FD478,17/07/2022,Sunday,BE20,Brisbane (BNE / YBBN),Moura (YMOU),2:14 PM,14,3:26 PM,72
FD489,11/07/2022,Monday,BE20,Cairns Int'l (CNS / YBCS),Pormpuraaw (EDR / YPMP),7:09 PM,19,8:21 PM,72
FD601,6/07/2022,Wednesday,PC12,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),7:58 PM,19,9:10 PM,72
FD601,14/07/2022,Thursday,PC12,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),4:53 AM,4,6:05 AM,72
FD601,14/07/2022,Thursday,PC12,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),4:35 PM,16,5:47 PM,72
FD623,15/07/2022,Friday,PC12,Newman (ZNE / YNWN),Broome Int'l (BME / YBRM),5:25 PM,17,6:37 PM,72
FD853,11/07/2022,Monday,PC12,Alice Springs (ASP / YBAS),Tennant Creek (TCA / YTNK),7:45 AM,7,8:57 AM,72
FD278,15/07/2022,Friday,BE20,Broken Hill (BHQ / YBHI),Adelaide Int'l (ADL / YPAD),10:15 PM,22,11:28 PM,73
FD427,17/07/2022,Sunday,B350,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),8:17 PM,20,9:30 PM,73
FD427,10/07/2022,Sunday,B350,Gladstone (GLT / YGLA),Brisbane (BNE / YBBN),11:25 PM,23,12:38 AM,73
FD456,11/07/2022,Monday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),1:46 PM,13,2:59 PM,73
FD478,6/07/2022,Wednesday,BE20,Bundaberg (BDB / YBUD),Emerald (EMD / YEML),6:18 AM,6,7:31 AM,73
FD580,8/07/2022,Friday,PC12,Adelaide Int'l (ADL / YPAD),Ceduna (CED / YCDU),6:06 PM,18,7:19 PM,73
FD601,7/07/2022,Thursday,PC12,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),2:09 PM,14,3:22 PM,73
FD601,8/07/2022,Friday,PC12,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),2:47 PM,14,4:00 PM,73
FD619,8/07/2022,Friday,PC12,Meekatharra (MKR / YMEK),Geraldton (GET / YGEL),1:34 PM,13,2:47 PM,73
FD853,18/07/2022,Monday,PC12,Alice Springs (ASP / YBAS),Tennant Creek (TCA / YTNK),7:41 AM,7,8:54 AM,73
AM273,8/07/2022,Friday,B350,Sydney (SYD / YSSY),Moree (MRZ / YMOR),7:12 AM,7,8:26 AM,74
FD449,12/07/2022,Tuesday,B350,Emerald (EMD / YEML),Quilpie (ULP / YQLP),12:39 PM,12,1:53 PM,74
FD449,9/07/2022,Saturday,B350,Townsville Int'l / RAAF (TSV / YBTL),Rockhampton (ROK / YBRK),4:42 PM,16,5:56 PM,74
FD478,16/07/2022,Saturday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),1:15 PM,13,2:29 PM,74
FD478,5/07/2022,Tuesday,BE20,Longreach (YLRE),Roma (RMA / YROM),11:17 AM,11,12:31 PM,74
FD480,7/07/2022,Thursday,B350,Townsville Int'l / RAAF (TSV / YBTL),Winton (WIN / YWTN),7:37 AM,7,8:51 AM,74
FD493,7/07/2022,Thursday,BE20,Thargomindah (XTG / YTGM),Birdsville (BVI / YBDV),11:07 AM,11,12:21 PM,74
FD534,13/07/2022,Wednesday,PC12,Ceduna (CED / YCDU),Adelaide Int'l (ADL / YPAD),5:11 AM,5,6:25 AM,74
FD543,12/07/2022,Tuesday,PC12,Port Augusta (PUG / YPAG),Oodnadatta (YOOD),9:18 AM,9,10:32 AM,74
FD607,11/07/2022,Monday,PC12,Broome Int'l (BME / YBRM),Nullagine (YNUL),9:28 PM,21,10:42 PM,74
AM273,18/07/2022,Monday,B350,Sydney (SYD / YSSY),Moree (MRZ / YMOR),2:59 PM,14,4:14 PM,75
FD248,14/07/2022,Thursday,BE20,Adelaide Int'l (ADL / YPAD),White Cliffs (YWHC),5:45 PM,17,7:00 PM,75
FD278,12/07/2022,Tuesday,BE20,Broken Hill (BHQ / YBHI),Adelaide Int'l (ADL / YPAD),1:50 PM,13,3:05 PM,75
FD416,9/07/2022,Saturday,BE20,Birdsville (BVI / YBDV),Mount Isa (ISA / YBMA),9:25 AM,9,10:40 AM,75
FD449,10/07/2022,Sunday,B350,Rockhampton (ROK / YBRK),Blackall (BKQ / YBCK),7:02 AM,7,8:17 AM,75
FD478,16/07/2022,Saturday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),2:12 AM,2,3:27 AM,75
FD580,8/07/2022,Friday,PC12,Ceduna (CED / YCDU),Adelaide Int'l (ADL / YPAD),8:22 PM,20,9:37 PM,75
FD602,10/07/2022,Sunday,PC12,Geraldton (GET / YGEL),Bunbury (BUY / YBUN),1:58 PM,13,3:13 PM,75
FD607,6/07/2022,Wednesday,PC12,Halls Creek (HCQ / YHLC),One Arm Point (YOAP),3:49 PM,15,5:04 PM,75
FD619,11/07/2022,Monday,PC12,Geraldton (GET / YGEL),Jandakot (JAD / YPJT),1:59 PM,13,3:14 PM,75
FD629,5/07/2022,Tuesday,PC12,Ravensthorpe (RVT / YNRV),Jandakot (JAD / YPJT),7:58 AM,7,9:13 AM,75
FD874,8/07/2022,Friday,PC12,Darwin Int'l / RAAF (DRW / YPDN),Elcho Island (ELC / YELD),8:41 AM,8,9:56 AM,75
AM273,9/07/2022,Saturday,B350,Cobar (CAZ / YCBA),Sydney (SYD / YSSY),1:26 AM,1,2:42 AM,76
FD467,14/07/2022,Thursday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),8:28 AM,8,9:44 AM,76
FD467,15/07/2022,Friday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),7:27 PM,19,8:43 PM,76
FD489,18/07/2022,Monday,BE20,Aurukun (AUU / YAUR),Cairns Int'l (CNS / YBCS),10:45 AM,10,12:01 PM,76
FD493,11/07/2022,Monday,BE20,Toowoomba (YTWB),Charleville (CTL / YBCV),1:47 AM,1,3:03 AM,76
FD543,13/07/2022,Wednesday,PC12,Yalata Mission (YYTA),Port Augusta (PUG / YPAG),5:04 PM,17,6:20 PM,76
FD580,11/07/2022,Monday,PC12,Ceduna (CED / YCDU),Kingscote (KGC / YKSC),5:41 PM,17,6:57 PM,76
FD602,17/07/2022,Sunday,PC12,Meekatharra (MKR / YMEK),Geraldton (GET / YGEL),3:50 PM,15,5:06 PM,76
FD874,8/07/2022,Friday,PC12,Elcho Island (ELC / YELD),Darwin Int'l / RAAF (DRW / YPDN),10:26 AM,10,11:42 AM,76
FD874,5/07/2022,Tuesday,PC12,Kalkgurung (KFG / YKKG),Darwin Int'l / RAAF (DRW / YPDN),12:18 PM,12,1:34 PM,76
AM273,7/07/2022,Thursday,B350,Sydney (SYD / YSSY),Tamworth (TMW / YSTW),7:04 AM,7,8:21 AM,77
FD449,8/07/2022,Friday,B350,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),5:59 PM,17,7:16 PM,77
FD456,17/07/2022,Sunday,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),11:58 AM,11,1:15 PM,77
FD489,18/07/2022,Monday,BE20,Cairns Int'l (CNS / YBCS),Aurukun (AUU / YAUR),9:03 AM,9,10:20 AM,77
FD493,6/07/2022,Wednesday,BE20,Birdsville (BVI / YBDV),Charleville (CTL / YBCV),3:18 PM,15,4:35 PM,77
FD493,7/07/2022,Thursday,BE20,Roma (RMA / YROM),Thargomindah (XTG / YTGM),4:15 PM,16,5:32 PM,77
FD534,13/07/2022,Wednesday,PC12,Adelaide Int'l (ADL / YPAD),Ceduna (CED / YCDU),3:21 AM,3,4:38 AM,77
FD534,16/07/2022,Saturday,PC12,Adelaide Int'l (ADL / YPAD),Olympic Dam (OLP / YOLD),10:26 PM,22,11:43 PM,77
FD543,7/07/2022,Thursday,PC12,Mungeranie (MNE / YMUG),Port Augusta (PUG / YPAG),5:09 PM,17,6:26 PM,77
FD623,15/07/2022,Friday,PC12,Broome Int'l (BME / YBRM),Mitchell Plateau (YMIP),2:26 PM,14,3:43 PM,77
FD456,11/07/2022,Monday,BE20,Longreach (YLRE),Roma (RMA / YROM),2:16 AM,2,3:34 AM,78
FD489,8/07/2022,Friday,BE20,Toowoomba (YTWB),Rockhampton (ROK / YBRK),2:50 PM,14,4:08 PM,78
FD493,10/07/2022,Sunday,BE20,Charleville (CTL / YBCV),Toowoomba (YTWB),8:36 PM,20,9:54 PM,78
FD856,15/07/2022,Friday,PC12,Alice Springs (ASP / YBAS),Hermannsburg (HMG / YHMB),9:24 AM,9,10:42 AM,78
FD456,11/07/2022,Monday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),6:48 PM,18,8:07 PM,79
FD467,7/07/2022,Thursday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),11:08 AM,11,12:27 PM,79
FD478,13/07/2022,Wednesday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),2:20 PM,14,3:39 PM,79
FD480,6/07/2022,Wednesday,B350,Townsville Int'l / RAAF (TSV / YBTL),Winton (WIN / YWTN),6:48 PM,18,8:07 PM,79
FD493,15/07/2022,Friday,BE20,Toowoomba (YTWB),Charleville (CTL / YBCV),12:57 AM,0,2:16 AM,79
FD596,18/07/2022,Monday,PC12,Cleve (CVC / YCEE),Coober Pedy (CPD / YCBP),12:31 PM,12,1:50 PM,79
FD602,16/07/2022,Saturday,PC12,Kalgoorlie-Boulder (KGI / YPKG),Meekatharra (MKR / YMEK),7:18 PM,19,8:37 PM,79
FD423,18/07/2022,Monday,B350,Cairns Int'l (CNS / YBCS),Weipa (WEI / YBWP),2:03 PM,14,3:23 PM,80
FD427,14/07/2022,Thursday,B350,Wellcamp Airport (WTB / YBWW),Charleville (CTL / YBCV),12:54 PM,12,2:14 PM,80
FD456,9/07/2022,Saturday,BE20,Roma (RMA / YROM),Longreach (YLRE),9:33 AM,9,10:53 AM,80
FD467,14/07/2022,Thursday,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),11:48 AM,11,1:08 PM,80
FD489,7/07/2022,Thursday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),2:57 PM,14,4:17 PM,80
FD530,17/07/2022,Sunday,PC12,Adelaide Int'l (ADL / YPAD),Ceduna (CED / YCDU),6:33 PM,18,7:53 PM,80
FD534,17/07/2022,Sunday,PC12,Adelaide Int'l (ADL / YPAD),Ceduna (CED / YCDU),6:33 PM,18,7:53 PM,80
FD601,6/07/2022,Wednesday,PC12,Kalgoorlie-Boulder (KGI / YPKG),Narrogin (YNRG),12:35 AM,0,1:55 AM,80
FD609,5/07/2022,Tuesday,PC12,Halls Creek (HCQ / YHLC),Broome Int'l (BME / YBRM),5:12 PM,17,6:32 PM,80
FD630J,7/07/2022,Thursday,PC24,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),7:46 PM,19,9:06 PM,80
AM273,8/07/2022,Friday,B350,Sydney (SYD / YSSY),Cobar (CAZ / YCBA),11:07 PM,23,12:28 AM,81
FD416,9/07/2022,Saturday,BE20,Mount Isa (ISA / YBMA),Birdsville (BVI / YBDV),7:42 AM,7,9:03 AM,81
FD423,14/07/2022,Thursday,B350,Normanton (YNTN),Townsville Int'l / RAAF (TSV / YBTL),10:00 PM,22,11:21 PM,81
